Date,Close,High,Low,Open,Volume
8/27/2020,162.9826965,166.8842077,162.6890289,166.5485985,47212216
8/28/2020,164.0734711,164.702748,162.8149172,163.2763895,34645487
8/31/2020,160.3397369,166.9681142,159.4167925,166.9681142,96994911
9/1/2020,159.58461,161.3885447,157.9484927,160.3397499,39779151
9/2/2020,160.5495148,161.9339188,159.1231436,160.5075604,20585374
9/3/2020,160.7592621,162.143666,159.4167997,160.5914447,15691462
9/4/2020,156.6479645,159.4167849,155.8089288,159.4167849,41389019
9/7/2020,158.6616669,159.8363118,151.6976675,157.1094456,32660563
9/8/2020,157.8645935,159.8782873,154.8860264,159.0812058,25589032
9/9/2020,154.214798,156.2704333,152.9562441,155.6411564,27829564
9/10/2020,155.1377106,155.8089418,153.7113523,154.4664922,17784303
9/11/2020,154.3406219,156.4801656,153.3337816,155.1377033,19255948
9/14/2020,153.837204,155.9347933,153.5435364,155.8928389,30992032
9/15/2020,152.5367279,154.5504089,151.697692,154.3826043,30771790
9/16/2020,151.5718231,153.9630804,151.0684093,152.5786764,50641398
9/17/2020,149.8517761,152.2849745,149.180545,151.697652,33933262
9/18/2020,150.2713013,150.9005781,148.5093212,150.6488648,29782789
9/21/2020,147.4605103,151.5298381,146.8731879,151.0264116,23891325
9/22/2020,146.1600342,148.299578,145.7824706,147.4605422,18529108
9/23/2020,144.7336578,148.9707907,144.0624267,146.7892927,61785000
9/24/2020,139.7414093,144.1043927,139.4057873,144.0624384,31486355
9/25/2020,143.2653503,143.6429139,140.1189664,141.7131291,26625318
9/28/2020,145.4049072,146.6634609,143.0556044,143.4751223,23194638
9/29/2020,142.1326447,146.6214908,141.7970355,146.6214908,25615786
9/30/2020,144.0624237,144.3980457,141.5453167,142.6360656,18481590
10/1/2020,143.3492584,146.4956424,142.7199816,146.4117337,19756417
10/5/2020,142.0067902,144.9853694,141.5872723,143.5590113,24298942
10/6/2020,142.5521851,143.9785562,141.0419308,142.2165758,21885190
10/7/2020,142.2165527,143.3911976,141.7970349,142.6360706,16286540
10/8/2020,140.2448273,142.9716936,140.0350683,142.7199931,25502126
10/9/2020,140.8321686,141.713146,139.5736148,140.5385009,22373277
10/12/2020,144.4819794,146.9990871,142.636103,143.0556209,66250422
10/13/2020,142.7619476,146.7054264,142.2165794,145.0273547,35684395
10/14/2020,140.7902069,143.4751189,140.1609301,143.0975553,38216229
10/15/2020,138.4828339,140.7901819,138.063316,140.7062732,27116799
10/16/2020,139.028244,139.9511886,137.434081,138.8604394,20227056
10/19/2020,141.1677704,141.7131385,139.4057901,139.9511711,19016521
10/20/2020,140.4965363,141.2097218,139.8672594,140.9580085,16148741
10/21/2020,140.6643372,141.7131318,139.7833599,141.083855,16478833
10/22/2020,141.4194794,141.8809516,140.1189714,140.5804436,22044107
10/23/2020,143.2653503,143.4751093,140.7482432,141.7550835,20145584
10/26/2020,141.4194794,143.978541,141.1677661,143.8946323,16080575
10/27/2020,140.2867737,142.0487539,139.9092102,141.3775227,45885092
10/28/2020,138.8604126,141.3775198,138.4408947,141.3775198,16820774
10/29/2020,137.4760132,139.2379806,137.1403912,138.4408992,21007139
10/30/2020,138.6506653,139.9511733,137.0565024,137.6018705,16347325
11/2/2020,139.9092407,140.2868043,137.9794555,139.9511951,14370649
11/3/2020,142.719986,143.2653541,140.2028787,140.2867746,22602903
11/4/2020,142.468277,144.1463485,141.1258146,142.6780359,18808819
11/5/2020,146.6214905,146.8312494,142.8038754,143.6848655,26997641
11/6/2020,145.9502716,148.6771379,145.4887994,148.0898154,34252005
11/9/2020,144.9853668,148.7610273,144.1882855,145.9502527,35286484
11/10/2020,149.6420441,150.6488845,144.1883112,146.8312689,57459436
11/11/2020,155.4733429,155.9767567,149.8518054,150.6908412,63318644
11/12/2020,157.738739,158.3680159,154.2567454,155.3894361,46367792
11/13/2020,156.9836121,158.4099704,155.6831039,157.067508,28198725
11/14/2020,158.2421417,159.4167866,157.7806695,158.6197052,7767144
11/17/2020,157.1933441,158.9133571,156.39625,158.5777479,20950589
11/18/2020,154.4245453,158.1162978,153.3337962,156.7318938,26595992
11/19/2020,157.6548157,160.9270629,153.2918322,153.3757409,48984610
11/20/2020,160.8431702,161.0948835,156.1026227,158.4099713,45307312
11/23/2020,160.1299591,161.5143628,158.2840704,161.094845,23180456
11/24/2020,164.0734711,164.8285983,159.920246,159.920246,45411815
11/25/2020,162.6470795,166.0871182,161.5143761,164.4510011,41659179
11/26/2020,163.4441833,164.3251735,161.5563527,163.6958967,24222956
11/27/2020,162.4793091,164.2412897,162.1017455,163.1505404,31385396
12/1/2020,163.108551,164.744681,161.4304795,163.6119776,15893346
12/2/2020,164.4090576,166.7583603,162.3953769,163.6119762,28425948
12/3/2020,164.6188354,165.4578713,163.2344314,165.4578713,28009042
12/4/2020,166.2969055,167.2618044,164.8705471,165.1642148,22152332
12/7/2020,170.4501343,170.9535609,165.7934954,166.2969092,35693450
12/8/2020,169.8628082,171.7506389,167.4296093,171.0794077,30853963
12/9/2020,172.3379517,174.3516453,171.7086748,172.0023425,39684395
12/10/2020,178.4629059,179.2599873,170.4501117,173.3867369,65227495
12/11/2020,181.483429,182.8678328,179.0082761,179.9312078,60322445
12/14/2020,181.1478119,183.4132186,180.3926848,182.8678377,26990063
12/15/2020,179.1761017,181.5673461,177.5399844,180.60246,23255609
12/16/2020,179.5536346,180.8541425,179.1341168,179.3438757,19551630
12/17/2020,178.7565765,180.4766025,177.2463096,179.7214626,22386185
12/18/2020,179.9731598,181.189759,175.9877402,178.7985149,23775053
12/21/2020,170.2823029,180.1409729,167.0939644,179.9731683,41834797
12/22/2020,170.6598663,173.0511233,165.206134,170.4081659,40986353
12/23/2020,174.3096619,174.7291797,169.4852067,170.3242424,23695667
12/24/2020,175.0228882,176.7429015,172.5057806,176.1975333,22768284
12/28/2020,175.7779999,176.3653224,174.3935959,175.358482,15741000
12/29/2020,177.4980316,179.1341489,176.2814322,176.6170414,26546469
12/30/2020,177.1623993,179.1341385,175.8199497,178.4629073,18925262
12/31/2020,175.3584747,177.2882595,174.9809112,176.6589827,18245270
1/1/2021,179.4278107,179.7214655,175.6101952,176.113609,19527333
1/4/2021,179.0502319,181.2317301,177.9594957,179.5536585,26891799
1/5/2021,177.414093,178.9243598,176.7009204,178.2531287,18024083
1/6/2021,172.3379517,177.4560753,171.5828245,177.4141209,49067837
1/7/2021,170.1564484,174.1838224,169.5691259,172.9252688,34952401
1/8/2021,169.0657043,172.8413652,168.0169097,171.4569614,56427360
1/11/2021,169.9047394,172.9252732,168.8559447,171.163293,42970983
1/12/2021,173.2189331,173.5964966,169.1496173,170.3242622,35617404
1/13/2021,177.2462921,178.7146046,172.2120779,174.0579539,63925996
1/14/2021,179.6795044,181.6512436,177.5399734,177.8755826,48304263
1/15/2021,182.7839508,183.3293189,177.2043552,180.308785,58321158
1/18/2021,184.3781128,186.2659433,180.0570836,183.2454094,67607822
1/19/2021,183.6229858,186.0142301,182.4902824,185.4269076,31785089
1/20/2021,182.6161346,183.7488381,180.9800174,183.3293202,44672447
1/21/2021,179.3019257,184.1683353,178.0433721,183.7488174,28999164
1/22/2021,176.7848358,180.1829333,175.4843278,179.5536564,24712182
1/25/2021,174.3516388,178.2951044,173.5545574,177.8755865,24967899
1/27/2021,176.7428741,178.4209456,173.7643075,174.5194345,48471357
1/28/2021,173.3448029,177.0365553,172.6316173,175.5682426,22131983
1/29/2021,170.5340271,175.1906784,169.7789,174.9809194,23764654
2/1/2021,181.1897888,182.8678605,169.3174367,171.163313,57744414
2/2/2021,183.0776062,187.5244984,182.0707658,184.5878732,48457781
