Date,Close,High,Low,Open,Volume
9/9/2020,1052.616455,1065.576165,1047.576568,1056.936358,7864436
9/10/2020,1046.904785,1060.63241,1040.616878,1058.856473,7594044
9/11/2020,1035.480957,1060.63235,1028.137097,1052.568506,10397365
9/14/2020,1015.609314,1050.216589,1010.233457,1044.456718,10825295
9/15/2020,1027.657104,1033.081007,1015.753346,1025.257158,8252555
9/16/2020,1049.880615,1052.136541,1025.59311,1027.369047,9355056
9/17/2020,1040.232666,1050.216466,1034.85681,1040.616681,9159343
9/18/2020,1014.985352,1048.488509,1005.289475,1048.29656,11740889
9/21/2020,1007.305481,1028.472936,999.8176018,1012.777312,9921439
9/22/2020,993.961853,1015.801366,988.2979559,1011.865477,9310339
9/23/2020,1005.337585,1012.77742,992.9538381,1004.137612,8039914
9/24/2020,989.1619873,1005.097609,983.9780794,996.4578013,9904755
9/25/2020,1002.21759,1009.849373,984.6020077,1007.977462,10160772
9/28/2020,1012.009399,1016.617344,1000.921717,1006.969512,8076211
9/29/2020,1020.02533,1027.081149,1008.93753,1015.65738,6322223
9/30/2020,1035.432861,1043.40073,1009.897455,1017.577283,9406921
10/1/2020,1062.648193,1065.576175,1046.472578,1046.472578,10601540
10/5/2020,1069.752075,1086.69572,1066.53617,1067.496149,8470063
10/6/2020,1098.311523,1102.055464,1081.127883,1089.623787,9685995
10/7/2020,1115.735107,1118.231028,1092.071612,1099.079502,10624389
10/8/2020,1144.102539,1154.854252,1116.791078,1132.774745,17530337
10/9/2020,1184.181641,1187.49352,1143.958514,1152.934291,22486194
10/12/2020,1165.078003,1193.013356,1157.350129,1182.261643,9610273
10/13/2020,1150.486328,1173.525815,1147.174449,1164.838079,9176976
10/14/2020,1163.014038,1165.702025,1128.45481,1147.702427,11291459
10/15/2020,1122.454956,1168.293933,1117.415069,1165.605946,14123448
10/16/2020,1151.35022,1155.334154,1126.054809,1132.774659,12911424
10/19/2020,1155.382446,1185.57373,1144.870609,1185.57373,21179778
10/20/2020,1174.96582,1178.277817,1157.638276,1159.174218,13705989
10/21/2020,1196.805298,1200.933253,1172.805832,1181.349666,17820376
10/22/2020,1183.941772,1199.97337,1174.053945,1190.325537,10956530
10/23/2020,1186.341553,1198.485188,1181.925558,1193.733341,7933115
10/26/2020,1162.43811,1192.293421,1156.390198,1180.581729,9785988
10/27/2020,1183.749634,1186.533595,1149.910387,1176.933809,12158890
10/28/2020,1161.189941,1182.693483,1153.414139,1178.853569,8285593
10/29/2020,1139.686401,1156.24603,1131.334635,1152.550136,11530012
10/30/2020,1136.182617,1151.302279,1129.270702,1135.222639,5761358
11/2/2020,1166.614014,1175.973805,1130.374821,1146.550437,10963040
11/3/2020,1198.005249,1200.693236,1176.453776,1177.365709,14082115
11/4/2020,1207.077026,1214.180891,1180.773591,1201.893119,11702411
11/5/2020,1218.404785,1224.932686,1202.229169,1215.332901,10716964
11/6/2020,1255.315918,1257.571844,1214.8528,1215.572784,17852862
11/9/2020,1286.899414,1292.083205,1262.563862,1262.563862,13144220
11/10/2020,1337.874146,1339.170093,1297.459072,1302.690908,20758678
11/11/2020,1334.322266,1358.177829,1315.650728,1343.874123,18058097
11/12/2020,1316.802612,1332.978346,1305.570909,1322.274561,13526974
11/13/2020,1304.418823,1314.018608,1293.09103,1314.018608,11236240
11/14/2020,1314.882568,1319.922456,1310.562665,1313.058703,917533
11/17/2020,1352.081909,1356.065844,1325.346527,1330.338486,15529950
11/18/2020,1352.321777,1362.209604,1343.058078,1346.849946,9431388
11/19/2020,1319.346436,1343.441873,1313.250595,1334.082082,10133441
11/20/2020,1347.474121,1352.03402,1310.418967,1317.714781,10202681
11/23/2020,1338.786133,1366.673558,1320.306545,1358.36972,12623318
